スナップショットの日付,sku,FNSKU,asin,商品名,コンディション,在庫あり,返送/所有権の放棄処理中の数量,保管日数0～90日の在庫数,保管日数91～180日の在庫数,保管日数181～270日の在庫数,保管日数271～365日の在庫数,保管日数365日超の在庫数,通貨,過去7日間に販売された在庫数,過去30日間に販売された在庫数,過去60日間に販売された在庫数,過去90日間に販売された在庫数,注意,販売価格,セール価格,新品の最低価格,中古の最低価格,推奨されるアクション,非推奨の健全な在庫レベル,推奨される販売価格,推奨セール期間,推奨される返送/所有権の放棄の数量,推奨されるアクションによる費用削減の概算,FBA販売率,商品の容量,容量単位,保管タイプ,保管容量,ストア,商品グループ,売上ランキング,在庫保管日数,余剰在庫の推定数,在庫完売までの週数（過去30日間）,在庫完売までの週数（過去90日間）,おすすめ商品の価格,過去7日間に出荷された売上,過去30日間に出荷された売上,過去60日間に出荷された売上,過去90日間に出荷された売上,保管日数0～30日の在庫数,保管日数31～60日の在庫数,保管日数61～90日の在庫数,保管日数181～330日の在庫数,保管日数331～365日の在庫数,保管手数料の見積り（次の30日間）,納品数,納品数（進行中）,納品数（受領済み）,納品数（出荷済み）,入出荷作業中の合計数量,販売不可の数量,quantity-to-be-charged-ais-271-300-days,estimated-ais-271-300-days,quantity-to-be-charged-ais-301-330-days,estimated-ais-301-330-days,quantity-to-be-charged-ais-331-365-days,estimated-ais-331-365-days,quantity-to-be-charged-ais-365-plus-days,estimated-ais-365-plus-days,historical-days-of-supply,推奨される納品数,推奨される納品日,過去在庫日数の最終更新日,低在庫レベル手数料が免除されますか？,今週、低在庫レベルの手数料の対象になりますか？,短期の過去在庫日数,長期の過去在庫日数,在庫の保管日数の計算日,FBAの在庫数,Reserved FC Transfer,Reserved FC Processing,Reserved Customer Order,在庫日数の合計（受領中の商品も含む）,仕入れ先,is-seasonal-in-next-3-months,season-name,season-start-date,season-end-date
2026/4/6,2U-R7XL-AGGG,X001D0UMZ9,B0GTP1NGF9,"推しぬいワッペン 髪パーツ センターパート (ブルー, ボア)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,M2-CQ4Q-0ZBZ,X001D0UMFT,B0GTNR3VCN,"推しぬいワッペン 髪パーツ センターパート (ベビーイエロー, フェルト)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,08-68AK-EAFQ,X001D0TRDR,B0GTNMBHVB,"推しぬいワッペン 髪パーツ センターパート (ホットピンク, フェルト)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,DB-BTQZ-0FSW,X001D0TRDH,B0GTP1G114,"推しぬいワッペン 髪パーツ センターパート (ホワイト, フェルト)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,Q2-PK4S-CF26,X001D0MWCP,B0GTNXZL6D,"推しぬいワッペン 髪パーツ センターパート (ミントグリーン, ボア)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,OC-NKCO-S2X7,X001D0RWPR,B0GTNTB32X,"推しぬいワッペン 髪パーツ センターパート (ライトブラウン, クロス（薄手）)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,RX-85M6-JBIB,X001D0MWOD,B0GTNFCD51,"推しぬいワッペン 髪パーツ センターパート (ライトブラウン, ボア)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,TC-C2ZE-H6H7,X001D0MWLV,B0GTNN8GZK,"推しぬいワッペン 髪パーツ センターパート (リーフグリーン, フェルト)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,U7-4R6Y-34ZX,X001D0MW6V,B0GTNZ15RJ,"推しぬいワッペン 髪パーツ センターパート (リーフグリーン, ボア)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,AQ-3YOJ-FUUO,X001D0RVI5,B0GTNPT3BQ,"推しぬいワッペン 髪パーツ 王道ショート (イエロー, フェルト)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,730,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,0C-9BBY-ZF5P,X001D0UBK5,B0GTNPTDFG,"推しぬいワッペン 髪パーツ 王道ショート (イエロー, ボア)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,730,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,QB-CM90-H7QA,X001D0TNIV,B0GTNHB5SV,"推しぬいワッペン 髪パーツ 王道ショート (オレンジ, ボア)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,730,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,FZ-57XP-H7KF,X001D0RVML,B0GTNKQGF8,"推しぬいワッペン 髪パーツ 王道ショート (グリーン, フェルト)",New,1,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,1,0,0,0,220.23,0,1.5E-5,cubic meter,Standard,1.5E-5,JP,gl_toy,,33,0,,,,,,,,2,0,0,0,0,0.07,0,0,0,0,0,0,,,,,,,,,,3,2026/4/5,,,,,,2026/4/4,1,0,0,0,33,--,N,,,
2026/4/6,HL-4E1F-KHD5,X001D0RVO9,B0GTNKCFC8,"推しぬいワッペン 髪パーツ 王道ショート (グリーン, ボア)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,730,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,83-3DXB-LCQZ,X001D0MTT1,B0GTNN96VS,"推しぬいワッペン 髪パーツ 王道ショート (シルバーグレー, フェルト)",New,3,0,3,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,3,0,0,0,660.69,0,1.5E-5,cubic meter,Standard,4.5E-5,JP,gl_toy,,78,0,,,,,,,,3,0,0,0,0,0.21,0,0,0,0,0,0,,,,,,,,,,1,2026/4/4,,,,,,2026/4/4,3,0,0,0,78,--,N,,,
2026/4/6,CE-9Y5S-JG3A,X001D0TQSN,B0GTNM4Q3K,"推しぬいワッペン 髪パーツ 王道ショート (ダークブラウン, フェルト)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,EM-QW4Y-9N00,X001D0RVRL,B0GTNWT4KS,"推しぬいワッペン 髪パーツ 王道ショート (ダークブラウン, ボア)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,730,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,QJ-4OSR-AURQ,X001D0MVZ3,B0GTNNTZ5S,"推しぬいワッペン 髪パーツ 王道ショート (パープル, フェルト)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,75-0D7N-4NDX,X001D0MV0N,B0GTNTCNM3,"推しぬいワッペン 髪パーツ 王道ショート (ピンク, ボア)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,M8-OWQ9-3NEJ,X001D0RUH7,B0GTNYKYCD,"推しぬいワッペン 髪パーツ 王道ショート (ブラウン, ボア)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,UZ-5BWS-5AHD,X001D0UBT1,B0GTNQC6TM,"推しぬいワッペン 髪パーツ 王道ショート (ブラック, クロス（薄手）)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,X4-P6S9-TPKL,X001D0MU2H,B0GTNH43JR,"推しぬいワッペン 髪パーツ 王道ショート (ブラック, フェルト)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,730,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,2K-G033-RKO3,X001D0MV6R,B0GTNKX7DC,"推しぬいワッペン 髪パーツ 王道ショート (ブラック, ボア)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,51-30WK-585C,X001D0UCFT,B0GTNWFBLQ,"推しぬいワッペン 髪パーツ 王道ショート (ブルー, フェルト)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,FK-DP9L-H3F1,X001D0MUYZ,B0GTNJBTQ9,"推しぬいワッペン 髪パーツ 王道ショート (ブルー, ボア)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,BV-6D6C-X7F3,X001D0MTVT,B0GTNNC8ML,"推しぬいワッペン 髪パーツ 王道ショート (ベビーイエロー, フェルト)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,3K-KVFG-HUTG,X001D0RVEJ,B0GTNS4ZTB,"推しぬいワッペン 髪パーツ 王道ショート (ホットピンク, フェルト)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,K1-SA0T-NQ4R,X001D0MVLR,B0GTNF6NS5,"推しぬいワッペン 髪パーツ 王道ショート (ホワイト, フェルト)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,BY-ZTM8-TJ1A,X001D0MV1R,B0GTNW6BWK,"推しぬいワッペン 髪パーツ 王道ショート (ミントグリーン, ボア)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,9N-NE89-KKAC,X001D0UC9P,B0GTNZR4N4,"推しぬいワッペン 髪パーツ 王道ショート (ライトブラウン, クロス（薄手）)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,H5-NRPB-I1M1,X001D0UCOP,B0GTNZKJC4,"推しぬいワッペン 髪パーツ 王道ショート (ライトブラウン, ボア)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,AC-CQLI-BVOC,X001D0RUXL,B0GTNFS2SW,"推しぬいワッペン 髪パーツ 王道ショート (リーフグリーン, フェルト)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,50-5DZO-0KU2,X001D0RX6P,B0GTNLDPZC,"推しぬいワッペン 髪パーツ 王道ショート (リーフグリーン, ボア)",New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,56,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,2,2026/4/4,,,,,,2026/4/4,2,0,0,0,56,--,N,,,
2026/4/6,17-14ST-CTEP,X001D2LN37,B0GVBMZLMP,推しぬいワッペン 服パーツ アイドル (イエロー),New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,2,0,0,0,,--,N,,,
2026/4/6,WX-WVX0-AIQY,X001D2DMFT,B0GVBHL582,推しぬいワッペン 服パーツ アイドル (オレンジ),New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,2,0,0,0,,--,N,,,
2026/4/6,54-04QV-UVAG,X001D2QMIN,B0GVBBSKWN,推しぬいワッペン 服パーツ アイドル (グリーン),New,1,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,1,0,0,0,220.23,0,1.5E-5,cubic meter,Standard,1.5E-5,JP,gl_toy,,,0,,,,,,,,1,0,0,0,0,0.07,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,1,0,0,0,,--,N,,,
2026/4/6,DS-GOT0-SDPE,X001D2N1D7,B0GVBBW94V,推しぬいワッペン 服パーツ アイドル (グレー),New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,,0,,,,,,,,2,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,2,0,0,0,,--,N,,,
2026/4/6,ZJ-IBJQ-28PA,X001D2QMFV,B0GVBGQWQV,推しぬいワッペン 服パーツ アイドル (パープル),New,1,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,,,0,0,,0,1.5E-5,cubic meter,Standard,1.5E-5,JP,gl_toy,,,0,,,730,,,,,1,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,1,0,0,0,,--,N,,,
2026/4/6,YH-WQ8O-K9GJ,X001D2KHW5,B0GVBMDCYS,推しぬいワッペン 服パーツ アイドル (ピンク),New,1,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,1,0,0,0,220.23,0,1.5E-5,cubic meter,Standard,1.5E-5,JP,gl_toy,,,0,,,,,,,,1,0,0,0,0,0.07,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,1,0,0,0,,--,N,,,
2026/4/6,3G-CU0S-UYMW,X001D2DME5,B0GVBJ4NH1,推しぬいワッペン 服パーツ アイドル (ブラウン),New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,,0,,,,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,2,0,0,0,,--,N,,,
2026/4/6,XN-ZU7R-7XRV,X001D2N19V,B0GVB7W9Z2,推しぬいワッペン 服パーツ アイドル (ブラック),New,1,0,1,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,1,0,0,0,220.23,0,1.5E-5,cubic meter,Standard,1.5E-5,JP,gl_toy,,,0,,,,,,,,1,0,0,0,0,0.07,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,1,0,0,0,,--,N,,,
2026/4/6,H0-NOEF-2XQ1,X001D2DMHR,B0GVBH4266,推しぬいワッペン 服パーツ アイドル (ブルー),New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,,0,,,730,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,2,0,0,0,,--,N,,,
2026/4/6,KN-VOCM-45J1,X001D2DMGN,B0GVBKHJMB,推しぬいワッペン 服パーツ アイドル (レッド),New,2,0,2,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,出品商品の広告,2,0,0,0,440.46,0,1.5E-5,cubic meter,Standard,3.0E-5,JP,gl_toy,,,0,,,730,,,,,2,0,0,0,0,0.14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2026/4/4,2,0,0,0,,--,N,,,
2026/4/6,W06YL,X001D3KZ1H,B0GVP6WZLY,推しぬいワッペン 服パーツ アイドル王子 (イエロー),New,0,0,4,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,4,0,0,0,0,,0,0,0,0,4,0,,,,,,,,,,,,,,,,,2026/4/4,4,4,0,0,,--,N,,,
2026/4/6,W06GR,X001D3LDYZ,B0GVP973VH,推しぬいワッペン 服パーツ アイドル王子 (グリーン),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W06PU,X001D3CYGL,B0GVNXZF77,推しぬいワッペン 服パーツ アイドル王子 (パープル),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W06PI,X001D3CYXT,B0GVNZ13J1,推しぬいワッペン 服パーツ アイドル王子 (ピンク),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W06BL,X001D3KZ8Z,B0GVP5P73L,推しぬいワッペン 服パーツ アイドル王子 (ブルー),New,0,0,4,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,4,0,0,0,0,,0,0,0,0,4,0,,,,,,,,,,,,,,,,,2026/4/4,4,4,0,0,,--,N,,,
2026/4/6,W06WH,X001D3CRY5,B0GVP9DLN2,推しぬいワッペン 服パーツ アイドル王子 (ホワイト),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W06RD,X001D3LY7V,B0GVPJLWN6,推しぬいワッペン 服パーツ アイドル王子 (レッド),New,0,0,4,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,4,0,0,0,0,,0,0,0,0,4,0,,,,,,,,,,,,,,,,,2026/4/4,4,4,0,0,,--,N,,,
2026/4/6,W05YL,X001D3LY6H,B0GVP3M298,推しぬいワッペン 服パーツ アイドル肩マント (イエロー),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W05OR,X001D3LXS1,B0GVP5814F,推しぬいワッペン 服パーツ アイドル肩マント (オレンジ),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W05GR,X001D3LXTF,B0GVP93FZ5,推しぬいワッペン 服パーツ アイドル肩マント (グリーン),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
2026/4/6,W05PU,X001D3LE0N,B0GVP1JT48,推しぬいワッペン 服パーツ アイドル肩マント (パープル),New,0,0,5,0,0,0,0,JPY,,,,,Low traffic,730,0,730,0,NoRestockExcessActionRequired,,,0,0,,0,1.5E-5,cubic meter,Standard,0,JP,gl_toy,,,0,,,,,,,,5,0,0,0,0,,0,0,0,0,5,0,,,,,,,,,,,,,,,,,2026/4/4,5,5,0,0,,--,N,,,
